#OTU ID	ERR8056034	ERR8056035	ERR8056037	ERR8056042	ERR8056045	ERR8056051	ERR8056057	ERR8056066	ERR8056069	ERR8056078
Otu2029	0	0	0	0	0	7	0	0	1	0
Otu6779	0	0	0	0	0	2	0	0	0	0
Otu6717	0	0	0	0	0	5	0	0	0	0
Otu5000	0	0	0	0	0	2	0	0	0	0
Otu2905	0	0	0	0	0	3	7	3	1	5
Otu4990	0	0	0	0	0	2	0	0	0	0
Otu6998	0	0	0	0	0	5	0	0	0	0
Otu2455	0	0	0	0	0	3	3	0	0	7
Otu3839	0	0	0	0	0	4	0	0	0	0
Otu1627	0	0	0	0	0	2	0	0	0	30
Otu5176	0	0	0	0	0	4	0	0	0	0
Otu3707	0	0	0	0	0	4	0	0	4	0
Otu3579	0	0	0	0	0	5	1	1	0	0
Otu6821	0	0	0	0	0	3	0	0	0	0
Otu6827	0	0	0	0	0	2	0	0	0	0
Otu5236	0	0	0	0	0	3	0	0	0	0
Otu2404	0	0	0	0	0	2	0	0	0	7
Otu2780	0	0	0	0	0	4	1	1	0	1
Otu5011	0	0	0	0	0	2	0	0	0	0
Otu6822	0	0	0	0	0	2	0	0	0	0
Otu225	0	0	0	0	0	1	0	120	0	0
Otu5009	0	0	0	0	0	2	0	0	0	0
Otu5010	0	0	0	0	0	5	0	0	0	0
Otu6823	0	0	0	0	0	2	0	0	0	0
Otu4065	0	0	0	0	0	4	0	2	0	0
Otu6825	0	0	0	0	0	3	0	0	0	0
Otu3613	0	0	0	0	0	3	0	0	0	0
Otu1478	0	0	0	0	0	2	3	14	0	6
Otu6804	0	0	0	0	0	2	0	0	0	0
Otu1890	0	0	0	0	0	3	1	7	0	0
Otu5258	0	0	0	0	0	5	0	0	0	0
Otu5083	0	0	0	0	0	2	0	0	0	0
Otu3134	0	0	0	0	0	8	0	0	1	4
Otu6799	0	0	0	0	0	2	0	0	3	0
Otu6798	0	0	0	0	0	2	0	0	0	0
Otu1620	0	0	0	0	0	6	6	1	5	23
Otu5095	0	0	0	0	0	3	0	0	0	0
Otu2796	0	0	0	0	0	6	0	0	0	0
Otu2238	0	0	0	0	0	1	0	0	10	0
Otu5091	0	0	0	0	0	2	0	0	0	0
Otu649	0	0	0	0	0	4	0	41	0	10
Otu6712	0	0	0	0	0	3	0	0	0	0
Otu6148	0	0	0	0	0	2	2	0	2	0
Otu6807	0	0	0	0	0	2	0	0	0	0
Otu4046	0	0	0	0	0	4	2	2	0	1
Otu5108	0	0	0	0	0	2	0	0	0	0
Otu4866	0	0	0	0	0	1	1	0	3	0
Otu3089	0	0	0	0	0	6	0	0	0	0
Otu4937	0	0	0	0	0	3	0	0	0	0
Otu5922	0	0	0	0	0	1	0	0	2	0
Otu1865	0	0	0	0	0	2	1	2	4	1
Otu5113	0	0	0	0	0	2	0	0	0	0
Otu4002	0	0	0	0	0	4	0	0	0	0
Otu6993	0	0	0	0	0	4	0	0	0	0
Otu3888	0	0	0	0	0	3	0	0	0	0
Otu6713	0	0	0	0	0	4	0	0	0	0
Otu6017	0	0	0	0	0	3	0	0	2	0
Otu1424	0	0	0	0	0	3	1	0	14	0
Otu7849	0	0	0	0	0	1	0	3	0	0
Otu718	0	0	0	0	0	2	2	25	0	6
Otu5054	0	0	0	0	0	2	0	0	0	0
Otu5056	0	0	0	0	0	2	0	0	0	0
Otu4008	0	0	0	0	0	3	1	0	0	0
Otu5060	0	0	0	0	0	2	0	0	0	0
Otu5804	0	0	0	0	0	2	2	0	0	1
Otu7007	0	0	0	0	0	3	0	0	0	0
Otu5157	0	0	0	0	0	5	0	0	0	0
Otu1691	0	0	0	0	0	5	0	0	2	7
Otu4007	0	0	0	0	0	3	0	0	3	0
Otu5064	0	0	0	0	0	2	0	0	0	0
Otu5061	0	0	0	0	0	2	0	0	0	0
Otu7014	0	0	0	0	0	8	0	0	0	0
Otu5053	0	0	0	0	0	3	0	0	0	0
Otu4169	0	0	0	0	0	4	0	0	0	0
Otu5074	0	0	0	0	0	2	0	0	0	0
Otu5076	0	0	0	0	0	3	0	0	0	0
Otu2947	0	0	0	0	0	4	0	0	0	0
Otu2514	0	0	0	0	0	7	1	0	0	0
Otu5618	0	0	0	0	0	1	4	0	1	0
Otu6040	0	0	0	0	0	1	0	0	13	1
Otu5070	0	0	0	0	0	2	0	0	0	0
Otu6986	0	0	0	0	0	2	0	0	0	0
Otu4024	0	0	0	0	0	5	0	0	0	0
Otu6989	0	0	0	0	0	2	0	0	1	0
Otu6987	0	0	0	0	0	2	0	0	0	0
Otu5206	0	0	0	0	0	6	0	0	0	0
Otu4029	0	0	0	0	0	6	1	0	0	0
Otu6980	0	0	0	0	0	2	0	0	0	0
Otu2476	0	0	0	0	0	1	0	0	0	6
Otu5227	0	0	0	0	0	3	0	0	0	0
Otu3803	0	0	0	0	0	4	0	0	0	0
Otu3287	0	0	0	0	0	6	0	0	0	0
Otu4916	0	0	0	0	0	4	0	0	0	0
Otu3498	0	0	0	0	0	8	1	0	3	2
Otu6752	0	0	0	0	0	9	0	0	0	0
Otu3466	0	0	0	0	0	2	3	0	1	2
Otu6487	0	0	0	0	0	3	0	0	0	0
Otu7036	0	0	0	0	0	2	0	0	0	0
Otu7324	0	0	0	0	0	1	1	4	0	0
Otu6882	0	0	0	0	0	3	5	3	1	4
Otu7052	0	0	0	0	0	5	0	0	0	0
Otu5246	0	0	0	0	0	4	0	0	0	0
Otu2221	0	0	0	0	0	3	0	0	7	12
Otu7044	0	0	0	0	0	3	0	0	0	0
Otu6639	0	0	0	0	0	3	0	0	0	0
Otu3529	0	0	0	0	0	4	0	0	0	0
Otu4475	0	0	0	0	0	1	10	0	1	16
Otu3808	0	0	0	0	0	4	0	0	0	0
Otu4926	0	0	0	0	0	1	0	0	1	0
Otu3039	0	0	0	0	0	2	1	0	9	0
Otu7019	0	0	0	0	0	2	0	0	0	0
Otu6517	0	0	0	0	0	4	0	0	0	0
Otu7018	0	0	0	0	0	2	0	0	0	0
Otu966	0	0	0	0	0	7	1	60	11	10
Otu2212	0	0	0	0	0	1	0	7	0	0
Otu6461	0	0	0	0	0	4	1	0	0	0
Otu6771	0	0	0	0	0	2	3	0	0	0
Otu4877	0	0	0	0	0	3	0	0	0	0
Otu4883	0	0	0	0	0	3	0	0	0	0
Otu3744	0	0	0	0	0	3	0	0	0	0
Otu2819	0	0	0	0	0	8	0	0	0	0
Otu2228	0	0	0	0	0	1	9	0	0	3
Otu3743	0	0	0	0	0	3	0	0	0	0
Otu4903	0	0	0	0	0	1	2	0	0	0
Otu4896	0	0	0	0	0	2	0	0	0	0
Otu7033	0	0	0	0	0	3	0	0	0	0
Otu7028	0	0	0	0	0	2	0	0	0	0
Otu6553	0	0	0	0	0	9	0	0	0	0
Otu1680	0	0	0	0	0	1	8	4	0	8
Otu3763	0	0	0	0	0	4	0	0	0	0
Otu6656	0	0	0	0	0	4	0	0	0	0
Otu6925	0	0	0	0	0	2	0	0	0	0
Otu4962	0	0	0	0	0	2	0	0	0	0
Otu7049	0	0	0	0	0	1	0	0	0	2
Otu6621	0	0	0	0	0	3	0	0	0	0
Otu3986	0	0	0	0	0	3	0	0	0	0
Otu5362	0	0	0	0	0	3	0	0	0	0
Otu5165	0	0	0	0	0	3	0	0	0	0
Otu6934	0	0	0	0	0	2	0	0	0	0
Otu4978	0	0	0	0	0	2	0	0	0	0
Otu7924	0	0	0	0	0	1	0	2	4	2
Otu6935	0	0	0	0	0	3	0	0	0	0
Otu4975	0	0	0	0	0	2	0	0	0	0
Otu4938	0	0	0	0	0	5	0	0	0	0
Otu4941	0	0	0	0	0	2	0	0	0	0
Otu3587	0	0	0	0	0	3	3	0	0	0
Otu4210	0	0	0	0	0	3	0	0	0	0
Otu6707	0	0	0	0	0	4	0	0	0	0
Otu6678	0	0	0	0	0	4	0	0	0	0
Otu4222	0	0	0	0	0	3	1	0	0	0
Otu4334	0	0	0	0	0	1	0	0	3	0
Otu3887	0	0	0	0	0	5	0	0	0	0
Otu562	0	0	0	0	0	1	0	0	39	0
Otu4955	0	0	0	0	0	2	0	0	0	0
Otu6654	0	0	0	0	0	3	0	0	0	0
Otu439	0	0	0	0	0	1	5	94	15	9
Otu4956	0	0	0	0	0	1	0	0	0	1
Otu6907	0	0	0	0	0	2	0	0	0	0
Otu6906	0	0	0	0	0	2	0	0	0	0
Otu3222	0	0	0	0	0	6	3	0	0	0
Otu6672	0	0	0	0	0	7	0	0	0	1
Otu6920	0	0	0	0	0	2	0	0	0	0
Otu6919	0	0	0	0	0	2	0	0	0	0
Otu4049	0	0	0	0	0	2	2	0	0	1
Otu3131	0	0	0	0	0	1	0	0	5	7
Otu6917	0	0	0	0	0	3	0	0	0	0
Otu3854	0	0	0	0	0	5	0	0	0	0
Otu5304	0	0	0	0	0	4	0	0	0	0
Otu2617	0	0	0	0	0	2	0	8	0	0
Otu2830	0	0	0	0	0	1	1	8	1	3
Otu6201	0	0	0	0	0	2	0	0	2	2
Otu5328	0	0	0	0	0	2	0	0	0	0
Otu6954	0	0	0	0	0	2	0	0	0	0
Otu6951	0	0	0	0	0	3	0	0	0	0
Otu3656	0	0	0	0	0	1	1	0	0	4
Otu6291	0	0	0	0	0	2	0	3	0	2
Otu5173	0	0	0	0	0	6	0	0	0	0
Otu6969	0	0	0	0	0	2	0	0	0	0
Otu5279	0	0	0	0	0	2	0	0	0	0
Otu3633	0	0	0	0	0	3	0	0	0	0
Otu6963	0	0	0	0	0	2	1	0	0	0
Otu5280	0	0	0	0	0	2	0	0	1	0
Otu6966	0	0	0	0	0	2	0	0	0	0
Otu4142	0	0	0	0	0	5	0	0	0	0
Otu3214	0	0	0	0	0	5	0	0	0	0
Otu5292	0	0	0	0	0	2	0	0	0	0
Otu7798	0	0	0	0	0	1	0	0	0	3
Otu5291	0	0	0	0	0	2	0	0	0	0
Otu1064	0	0	0	0	0	1	1	35	0	2
Otu6949	0	0	0	0	0	2	0	0	0	0
Otu3701	0	0	0	0	0	3	2	0	1	1
Otu1871	0	0	0	0	0	1	4	0	16	0
Otu3246	0	0	0	0	0	4	0	0	0	0
Otu6533	0	0	0	0	0	2	0	0	0	0
Otu3004	0	0	0	0	0	1	3	4	0	0
Otu5377	0	0	0	0	0	2	0	0	0	0
Otu5245	0	0	0	0	0	3	0	0	0	0
Otu6535	0	0	0	0	0	3	0	0	0	0
Otu5379	0	0	0	0	0	2	0	0	0	0
Otu3607	0	0	0	0	0	3	0	0	0	0
Otu6009	0	0	0	0	0	1	0	0	2	0
Otu5365	0	0	0	0	0	2	0	0	0	0
Otu3566	0	0	0	0	0	4	2	0	0	0
Otu226	0	0	0	0	0	5	67	5	67	35
Otu3542	0	0	0	0	0	4	0	0	0	0
Otu6578	0	0	0	0	0	3	0	0	0	0
Otu6514	0	0	0	0	0	2	0	0	0	0
Otu2432	0	0	0	0	0	2	0	0	3	0
Otu1828	0	0	0	0	0	1	22	0	3	0
Otu5340	0	0	0	0	0	2	0	0	0	0
Otu3819	0	0	0	0	0	3	0	0	0	0
Otu6667	0	0	0	0	0	4	0	0	0	0
Otu6521	0	0	0	0	0	2	0	0	0	0
Otu2477	0	0	0	0	0	3	7	3	4	1
Otu5805	0	0	0	0	0	4	7	0	0	0
Otu5363	0	0	0	0	0	3	0	0	0	0
Otu6586	0	0	0	0	0	2	0	0	0	0
Otu6877	0	0	0	0	0	2	3	1	0	2
Otu5352	0	0	0	0	0	2	0	0	0	0
Otu5191	0	0	0	0	0	7	0	0	0	0
Otu3849	0	0	0	0	0	4	0	0	0	0
Otu3714	0	0	0	0	0	1	4	0	0	0
Otu5356	0	0	0	0	0	2	0	0	0	0
Otu6552	0	0	0	0	0	2	0	0	0	0
Otu6113	0	0	0	0	0	3	0	3	6	3
Otu6564	0	0	0	0	0	2	0	0	7	0
Otu5358	0	0	0	0	0	2	0	0	0	0
Otu5353	0	0	0	0	0	1	0	0	2	0
Otu6568	0	0	0	0	0	2	0	0	0	0
Otu6759	0	0	0	0	0	6	1	0	0	0
Otu2505	0	0	0	0	0	1	4	0	1	4
Otu5174	0	0	0	0	0	2	0	0	0	0
Otu5177	0	0	0	0	0	3	3	0	0	0
Otu1305	0	0	0	0	0	2	15	0	0	0
Otu3765	0	0	0	0	0	3	0	0	0	0
Otu5178	0	0	0	0	0	1	0	0	1	0
Otu6471	0	0	0	0	0	2	0	0	0	0
Otu6473	0	0	0	0	0	2	0	0	0	0
Otu5160	0	0	0	0	0	2	0	0	0	0
Otu6588	0	0	0	0	0	3	0	0	0	0
Otu6811	0	0	0	0	0	1	0	0	0	2
Otu5238	0	0	0	0	0	3	0	0	1	1
Otu3861	0	0	0	0	0	3	0	0	0	0
Otu7623	0	0	0	0	0	2	0	0	2	0
Otu2457	0	0	0	0	0	1	0	0	1	5
Otu5196	0	0	0	0	0	2	0	0	0	0
Otu4189	0	0	0	0	0	3	0	0	0	0
Otu6432	0	0	0	0	0	1	0	2	0	0
Otu7023	0	0	0	0	0	2	6	0	0	0
Otu5716	0	0	0	0	0	5	4	3	0	0
Otu3621	0	0	0	0	0	4	5	0	0	2
Otu5179	0	0	0	0	0	3	0	0	0	0
Otu1554	0	0	0	0	0	1	0	0	18	0
Otu3646	0	0	0	0	0	3	1	0	0	0
Otu6509	0	0	0	0	0	2	0	0	0	0
Otu6064	0	0	0	0	0	1	2	0	0	3
Otu5182	0	0	0	0	0	2	0	0	0	0
Otu6510	0	0	0	0	0	2	0	0	0	0
Otu5130	0	0	0	0	0	2	0	0	0	0
Otu6694	0	0	0	0	0	4	0	0	0	0
Otu5204	0	0	0	0	0	3	0	0	0	0
Otu5131	0	0	0	0	0	3	0	0	0	0
Otu6504	0	0	0	0	0	2	0	0	0	0
Otu5133	0	0	0	0	0	2	2	0	0	0
Otu5134	0	0	0	0	0	2	0	0	0	0
Otu4215	0	0	0	0	0	4	0	0	0	0
Otu2588	0	0	0	0	0	1	2	0	10	1
Otu933	0	0	0	0	0	2	0	1	0	20
Otu405	0	0	0	0	0	1	61	0	0	0
Otu2059	0	0	0	0	0	2	4	0	0	7
Otu839	0	0	0	0	0	1	37	13	8	5
Otu5148	0	0	0	0	0	2	0	0	0	0
Otu5151	0	0	0	0	0	2	0	0	0	0
Otu2960	0	0	0	0	0	3	5	0	13	2
Otu6486	0	0	0	0	0	2	0	0	0	0
Otu5141	0	0	0	0	0	3	0	0	0	0
Otu5143	0	0	0	0	0	2	0	0	0	1
Otu2338	0	0	0	0	0	1	0	6	0	0
Otu2984	0	0	0	0	0	2	0	8	0	0
Otu6488	0	0	0	0	0	2	0	0	0	0
Otu5146	0	0	0	0	0	2	0	2	0	0
Otu5144	0	0	0	0	0	2	0	0	0	0
Otu6765	0	0	0	0	0	3	0	0	0	0
Otu4174	0	0	0	0	0	2	0	0	1	0
Otu6484	0	0	0	0	0	2	0	0	0	0
Otu4202	0	0	0	0	0	4	0	0	0	0
Otu7781	0	0	0	0	0	1	0	0	0	2
Otu5253	0	0	0	0	0	2	0	0	0	0
Otu6926	0	0	0	0	0	1	0	0	4	4
Otu2344	0	0	0	0	0	1	4	6	0	1
Otu6705	0	0	0	0	0	1	1	0	0	0
Otu3929	0	0	0	0	0	2	9	0	0	0
Otu6702	0	0	0	0	0	2	0	0	0	0
Otu5248	0	0	0	0	0	3	0	0	0	0
Otu6710	0	0	0	0	0	2	0	0	0	0
Otu6699	0	0	0	0	0	4	0	0	0	0
Otu6708	0	0	0	0	0	3	0	0	0	0
Otu7631	0	0	0	0	0	1	0	0	3	0
Otu5233	0	0	0	0	0	4	0	0	0	0
Otu5234	0	0	0	0	0	2	0	0	0	0
Otu6604	0	0	0	0	0	4	0	0	0	0
Otu3079	0	0	0	0	0	1	0	0	6	6
Otu6715	0	0	0	0	0	2	0	0	0	0
Otu5240	0	0	0	0	0	2	0	0	0	0
Otu7022	0	0	0	0	0	1	2	0	0	0
Otu6839	0	0	0	0	0	2	0	0	0	3
Otu5254	0	0	0	0	0	3	0	0	2	0
Otu1980	0	0	0	0	0	4	2	10	6	13
Otu5265	0	0	0	0	0	3	0	0	0	0
Otu3964	0	0	0	0	0	1	0	1	2	0
Otu3038	0	0	0	0	0	1	0	4	0	0
Otu5266	0	0	0	0	0	2	0	0	0	1
Otu5270	0	0	0	0	0	2	1	0	0	2
Otu2787	0	0	0	0	0	1	2	4	1	6
Otu6295	0	0	0	0	0	1	0	4	0	0
Otu3966	0	0	0	0	0	1	0	3	0	0
Otu5256	0	0	0	0	0	2	0	0	0	0
Otu5257	0	0	0	0	0	2	1	0	0	0
Otu1140	0	0	0	0	0	1	11	40	3	18
Otu5262	0	0	0	0	0	2	0	0	0	0
Otu6682	0	0	0	0	0	2	0	0	0	0
Otu3170	0	0	0	0	0	1	0	4	1	0
Otu6681	0	0	0	0	0	2	0	0	0	0
Otu4158	0	0	0	0	0	1	1	3	0	1
Otu6912	0	0	0	0	0	1	0	0	0	2
Otu6626	0	0	0	0	0	3	0	0	0	0
Otu6697	0	0	0	0	0	2	0	0	0	0
Otu5210	0	0	0	0	0	2	0	0	0	0
Otu6701	0	0	0	0	0	2	0	0	0	0
Otu5200	0	0	0	0	0	1	4	0	0	0
Otu5298	0	0	0	0	0	1	2	0	0	0
Otu7897	0	0	0	0	0	2	1	0	6	2
Otu6695	0	0	0	0	0	2	0	0	0	0
Otu4017	0	0	0	0	0	3	0	3	0	0
Otu1568	0	0	0	0	0	3	0	12	1	0
Otu1991	0	0	0	0	0	2	14	0	0	5
Otu7543	0	0	0	0	0	1	0	0	2	0
Otu6756	0	0	0	0	0	2	0	0	0	0
Otu3732	0	0	0	0	0	2	0	0	2	0
Otu4020	0	0	0	0	0	3	0	0	0	0
Otu6753	0	0	0	0	0	3	0	0	0	0
Otu7522	0	0	0	0	0	1	1	0	2	0
Otu6592	0	0	0	0	0	3	0	0	0	0
Otu6761	0	0	0	0	0	2	0	0	0	0
Otu6757	0	0	0	0	0	2	0	0	0	0
Otu6742	0	0	0	0	0	2	0	0	0	0
Otu6721	0	0	0	0	0	3	0	0	0	0
Otu5230	0	0	0	0	0	2	1	0	0	0
Otu5231	0	0	0	0	0	3	0	0	0	0
Otu2471	0	0	0	0	0	1	1	5	0	4
Otu1983	0	0	0	0	0	1	0	3	3	3
Otu2494	0	0	0	0	0	1	0	0	0	4
Otu7352	0	0	0	0	0	1	0	1	2	6
Otu5222	0	0	0	0	0	2	0	0	0	0
Otu2690	0	0	0	0	0	3	0	3	0	3
Otu6651	0	0	0	0	0	2	0	0	0	0
Otu6762	0	0	0	0	0	2	0	0	0	0
Otu6763	0	0	0	0	0	2	0	0	0	0
Otu6727	0	0	0	0	0	2	0	0	0	0
Otu3994	0	0	0	0	0	2	0	0	0	2
Otu3974	0	0	0	0	0	3	0	0	0	0
Otu3040	0	0	0	0	0	3	0	7	4	3
Otu6719	0	0	0	0	0	2	0	0	0	0
Otu5941	0	0	0	0	0	1	0	0	2	1
Otu6718	0	0	0	0	0	2	0	0	0	0
Otu6722	0	0	0	0	0	3	0	0	0	0
Otu6640	0	0	0	0	0	2	0	0	0	0
Otu6739	0	0	0	0	0	2	0	0	1	0
Otu3998	0	0	0	0	0	3	0	0	0	0
Otu6641	0	0	0	0	0	2	0	0	0	0
Otu7813	0	0	0	0	0	2	0	0	13	4
Otu4055	0	0	0	0	0	3	2	0	3	0
Otu6647	0	0	0	0	0	2	0	0	0	0
Otu6643	0	0	0	0	0	2	0	0	0	0
Otu6645	0	0	0	0	0	2	0	0	0	0
Otu4118	0	0	0	0	0	1	0	0	5	0
Otu6670	0	0	0	0	0	2	0	0	0	0
Otu6623	0	0	0	0	0	4	0	0	0	0
Otu6625	0	0	0	0	0	2	0	0	0	0
Otu6624	0	0	0	0	0	3	0	0	0	0
Otu6616	0	0	0	0	0	4	0	0	0	0
Otu6669	0	0	0	0	0	2	0	0	0	0
Otu6619	0	0	0	0	0	3	0	0	0	0
Otu4130	0	0	0	0	0	1	3	0	0	0
Otu5854	0	0	0	0	0	2	2	0	0	0
Otu4352	0	0	0	0	0	1	0	0	3	0
Otu6674	0	0	0	0	0	2	0	0	0	0
Otu2927	0	0	0	0	0	1	5	1	0	0
Otu6632	0	0	0	0	0	2	0	0	0	0
Otu6597	0	0	0	0	0	2	0	0	0	0
Otu6659	0	0	0	0	0	2	0	0	0	0
Otu6661	0	0	0	0	0	2	0	0	0	0
Otu6662	0	0	0	0	0	2	0	0	0	9
Otu6600	0	0	0	0	0	2	0	0	0	0
Otu2262	0	0	0	0	0	1	1	14	0	1
Otu7499	0	0	0	0	0	4	0	0	2	0
Otu6737	0	0	0	0	0	3	0	0	0	0
Otu6589	0	0	0	0	0	2	0	0	0	0
Otu4034	0	0	0	0	0	1	0	0	0	5
Otu6590	0	0	0	0	0	2	0	0	0	0
Otu6611	0	0	0	0	0	2	0	0	0	0
Otu6602	0	0	0	0	0	2	0	0	0	0
Otu6612	0	0	0	0	0	2	0	0	0	0
Otu6607	0	0	0	0	0	2	0	0	0	0
Otu5366	0	0	0	0	0	1	5	0	0	0
Otu4085	0	0	0	0	0	1	0	3	0	1
Otu6665	0	0	0	0	0	2	0	0	0	0
Otu6668	0	0	0	0	0	2	0	0	0	0
Otu4033	0	0	0	0	0	3	0	0	0	0
Otu6599	0	0	0	0	0	2	0	0	0	0
Otu6594	0	0	0	0	0	2	0	0	0	0
Otu6598	0	0	0	0	0	1	0	0	1	0
Otu6614	0	0	0	0	0	3	0	0	0	1
Otu7527	0	0	0	0	0	1	0	0	3	0
Otu6629	0	0	0	0	0	2	0	0	0	0
Otu6631	0	0	0	0	0	2	0	0	0	0
Otu6173	0	0	0	0	0	2	0	2	2	0
Otu6638	0	0	0	0	0	2	0	0	2	0
Otu6985	0	0	0	0	0	1	3	0	0	0
Otu6613	0	0	0	0	0	3	0	0	0	0
Otu6646	0	0	0	0	0	1	1	0	1	0
Otu6733	0	0	0	0	0	2	0	0	0	0
Otu1655	0	0	0	0	0	2	2	7	1	0
Otu6735	0	0	0	0	0	2	0	0	0	0
Otu3989	0	0	0	0	0	3	0	0	0	0
Otu6650	0	0	0	0	0	1	0	0	1	0
Otu6731	0	0	0	0	0	2	0	0	0	0
Otu6359	0	0	0	0	0	2	0	5	2	0
Otu2070	0	0	0	0	0	1	0	4	0	4
Otu6649	0	0	0	0	0	3	0	0	0	1
Otu5218	0	0	0	0	0	2	2	0	0	0
Otu5215	0	0	0	0	0	2	0	0	0	0
Otu2917	0	0	0	0	0	3	0	4	12	0
Otu5214	0	0	0	0	0	2	0	0	0	0
Otu6725	0	0	0	0	0	2	0	0	0	0
Otu5229	0	0	0	0	0	2	0	0	0	0
Otu4434	0	0	0	0	0	1	0	0	3	0
Otu5199	0	0	0	0	0	3	0	0	0	0
Otu5228	0	0	0	0	0	2	0	0	0	0
Otu4549	0	0	0	0	0	1	2	0	3	3
Otu1197	0	0	0	0	0	1	0	25	0	2
Otu1537	0	0	0	0	0	1	0	11	0	0
Otu6766	0	0	0	0	0	2	0	0	0	0
Otu6817	0	0	0	0	0	1	4	11	3	7
Otu6747	0	0	0	0	0	2	0	0	0	0
Otu2521	0	0	0	0	0	2	11	1	0	3
Otu6744	0	0	0	0	0	2	0	0	0	0
Otu3237	0	0	0	0	0	2	3	0	2	1
Otu7439	0	0	0	0	0	1	2	2	2	0
Otu7024	0	0	0	0	0	1	0	0	0	2
Otu3983	0	0	0	0	0	3	0	0	0	0
Otu6237	0	0	0	0	0	1	0	2	0	1
Otu6693	0	0	0	0	0	1	0	0	1	0
Otu6700	0	0	0	0	0	2	0	0	0	0
Otu2472	0	0	0	0	0	2	0	1	0	3
Otu5243	0	0	0	0	0	2	0	0	0	0
Otu4495	0	0	0	0	0	1	0	0	4	10
Otu1866	0	0	0	0	0	1	9	3	0	2
Otu1371	0	0	0	0	0	1	13	16	10	15
Otu5153	0	0	0	0	0	2	0	0	0	0
Otu6714	0	0	0	0	0	2	0	0	0	0
Otu4592	0	0	0	0	0	1	1	0	3	4
Otu3561	0	0	0	0	0	1	4	0	0	0
Otu5128	0	0	0	0	0	1	1	0	0	0
Otu1869	0	0	0	0	0	1	0	0	7	0
Otu6704	0	0	0	0	0	2	0	0	0	0
Otu4177	0	0	0	0	0	3	0	0	0	0
Otu5132	0	0	0	0	0	2	0	0	0	0
Otu6481	0	0	0	0	0	2	0	0	0	0
Otu6489	0	0	0	0	0	2	0	0	0	0
Otu4149	0	0	0	0	0	1	0	3	3	0
Otu1717	0	0	0	0	0	1	0	0	0	12
Otu7544	0	0	0	0	0	1	0	0	2	0
Otu3033	0	0	0	0	0	2	0	0	6	1
Otu6068	0	0	0	0	0	2	2	0	0	0
Otu462	0	0	0	0	0	1	1	85	0	3
Otu6506	0	0	0	0	0	2	0	0	0	0
Otu1433	0	0	0	0	0	1	14	13	1	11
Otu4784	0	0	0	0	0	1	1	0	2	3
Otu6503	0	0	0	0	0	1	3	0	1	6
Otu4845	0	0	0	0	0	1	2	0	3	2
Otu6513	0	0	0	0	0	2	0	0	0	0
Otu536	0	0	0	0	0	0	63	0	14	0
Otu2286	0	0	0	0	0	0	9	0	0	0
Otu469	0	0	0	0	0	0	5	62	2	32
Otu2518	0	0	0	0	0	0	11	0	0	0
Otu5647	0	0	0	0	0	0	8	0	5	0
Otu1479	0	0	0	0	0	0	5	28	0	6
Otu2175	0	0	0	0	0	0	6	0	1	0
Otu5315	0	0	0	0	0	0	5	0	0	0
Otu894	0	0	0	0	0	0	20	8	0	2
Otu1529	0	0	0	0	0	0	10	0	0	0
Otu356	0	0	0	0	0	0	65	0	0	0
Otu6501	0	0	0	0	0	0	2	0	0	0
Otu2443	0	0	0	0	0	0	6	12	0	0
Otu915	0	0	0	0	0	0	1	30	0	16
Otu5287	0	0	0	0	0	0	3	4	1	0
Otu1569	0	0	0	0	0	0	1	10	0	2
Otu6959	0	0	0	0	0	0	1	0	0	3
Otu1859	0	0	0	0	0	0	12	0	0	0
Otu6974	0	0	0	0	0	0	1	0	0	2
Otu4986	0	0	0	0	0	0	5	0	0	0
Otu5385	0	0	0	0	0	0	3	0	1	0
Otu2306	0	0	0	0	0	0	1	17	0	3
Otu1454	0	0	0	0	0	0	8	0	6	0
Otu4206	0	0	0	0	0	0	1	2	0	0
Otu3027	0	0	0	0	0	0	1	0	0	4
Otu5689	0	0	0	0	0	0	4	0	0	0
Otu2052	0	0	0	0	0	0	4	3	2	1
Otu5388	0	0	0	0	0	0	2	0	0	0
Otu1840	0	0	0	0	0	0	12	3	0	0
Otu3836	0	0	0	0	0	0	4	0	0	0
Otu5369	0	0	0	0	0	0	2	0	0	0
Otu1739	0	0	0	0	0	0	11	0	1	0
Otu3784	0	0	0	0	0	0	8	0	0	0
Otu3245	0	0	0	0	0	0	2	0	1	1
Otu1097	0	0	0	0	0	0	15	87	0	6
Otu3240	0	0	0	0	0	0	4	0	0	0
Otu1817	0	0	0	0	0	0	19	0	0	0
Otu2222	0	0	0	0	0	0	7	0	0	0
Otu1465	0	0	0	0	0	0	1	47	3	8
Otu3241	0	0	0	0	0	0	4	0	1	0
Otu3910	0	0	0	0	0	0	8	6	0	0
Otu6255	0	0	0	0	0	0	6	9	0	0
Otu6444	0	0	0	0	0	0	2	0	0	0
Otu1280	0	0	0	0	0	0	28	0	0	0
Otu6445	0	0	0	0	0	0	2	0	0	0
Otu6443	0	0	0	0	0	0	1	0	0	4
Otu3247	0	0	0	0	0	0	4	0	0	0
Otu6333	0	0	0	0	0	0	3	7	0	1
Otu1244	0	0	0	0	0	0	7	55	0	11
Otu6447	0	0	0	0	0	0	3	0	0	0
Otu1514	0	0	0	0	0	0	14	0	0	3
Otu5289	0	0	0	0	0	0	2	0	0	0
Otu1297	0	0	0	0	0	0	21	34	0	0
Otu882	0	0	0	0	0	0	3	6	3	16
