#OTU ID	ERR8056034	ERR8056035	ERR8056037	ERR8056042	ERR8056045	ERR8056051	ERR8056057	ERR8056066	ERR8056069	ERR8056078
Zotu1990	0	4	0	14	2	0	10	5	2	11
Zotu2931	0	1	2	1	16	4	0	0	0	0
Zotu4399	0	9	0	0	0	0	0	0	0	0
Zotu1187	0	4	0	21	0	16	6	0	0	0
Zotu1823	0	1	0	1	1	1	1	18	6	10
Zotu3081	0	2	0	1	13	4	0	0	4	0
Zotu2362	0	3	0	3	9	6	8	0	3	1
Zotu2433	0	4	9	0	1	12	0	0	0	0
Zotu1355	0	3	39	0	0	1	0	0	0	0
Zotu3475	0	5	0	0	3	1	1	0	3	1
Zotu4053	0	1	0	0	0	8	0	0	5	0
Zotu3236	0	3	1	1	6	4	1	0	4	1
Zotu3594	0	7	0	6	0	12	0	0	0	0
Zotu655	0	2	0	7	1	0	0	75	0	10
Zotu3910	0	8	0	2	0	3	0	0	0	0
Zotu2983	0	4	1	0	0	9	0	0	0	0
Zotu4462	0	15	0	4	0	1	0	0	0	0
Zotu4058	0	4	0	3	1	10	0	0	0	0
Zotu1837	0	3	0	5	3	23	2	0	0	0
Zotu555	0	3	2	2	9	26	22	32	16	23
Zotu1184	0	20	10	18	1	7	0	0	0	0
Zotu3579	0	11	0	0	0	0	0	0	0	0
Zotu324	0	3	0	21	32	28	37	28	3	31
Zotu477	0	1	0	9	5	9	29	69	2	18
Zotu3856	0	11	0	0	0	0	0	0	0	0
Zotu3635	0	16	0	0	0	12	0	0	0	0
Zotu3045	0	1	1	2	1	20	0	0	0	0
Zotu2954	0	1	0	2	10	21	16	5	12	15
Zotu3829	0	12	0	2	0	0	0	0	0	0
Zotu3847	0	11	0	2	2	5	0	0	0	1
Zotu2789	0	6	1	1	1	5	0	0	7	0
Zotu4485	0	7	0	1	1	1	0	0	3	0
Zotu380	0	1	0	1	9	9	8	25	1	89
Zotu418	0	1	0	1	2	2	113	0	0	0
Zotu1769	0	1	0	0	3	29	1	0	0	0
Zotu776	0	5	0	0	13	9	11	2	21	10
Zotu3055	0	2	13	0	0	13	1	0	0	0
Zotu2801	0	4	11	0	0	0	0	0	0	0
Zotu358	0	5	36	10	95	6	3	0	1	1
Zotu1829	0	10	0	7	8	14	0	0	0	0
Zotu3063	0	4	0	0	0	8	0	0	0	0
Zotu3555	0	2	6	0	0	4	0	0	0	0
Zotu4235	0	13	0	0	0	1	0	0	0	0
Zotu2296	0	3	2	1	9	1	3	0	6	0
Zotu3526	0	1	0	0	0	22	0	0	0	0
Zotu2502	0	1	0	1	1	45	6	17	3	11
Zotu3598	0	7	0	2	1	1	1	0	0	2
Zotu3487	0	11	11	0	0	2	0	0	0	0
Zotu1760	0	1	0	2	1	27	0	0	0	0
Zotu1799	0	1	0	6	2	8	3	1	6	10
Zotu590	0	2	0	2	0	87	0	0	0	0
Zotu903	0	5	0	0	0	46	1	0	0	0
Zotu2542	0	8	2	3	1	4	0	0	0	0
Zotu4125	0	2	19	2	0	0	0	0	0	0
Zotu2099	0	1	0	2	12	5	14	0	3	6
Zotu4495	0	14	0	0	6	1	0	0	0	0
Zotu1083	0	1	0	1	2	25	3	0	0	26
Zotu3597	0	2	2	16	0	2	2	0	0	0
Zotu4429	0	2	0	5	9	3	14	0	0	6
Zotu1168	0	6	11	1	0	32	0	0	0	0
Zotu4460	0	3	4	0	0	9	0	0	0	0
Zotu2636	0	1	0	5	9	3	0	0	0	9
Zotu2721	0	3	0	2	1	5	2	0	3	13
Zotu3371	0	9	0	1	5	20	0	0	0	0
Zotu4469	0	5	0	2	0	6	0	0	0	0
Zotu2470	0	4	1	0	8	0	5	0	2	0
Zotu2323	0	4	0	0	11	15	1	0	0	0
Zotu451	0	1	0	7	0	4	0	102	3	14
Zotu2023	0	3	0	0	0	1	10	0	0	23
Zotu4570	0	7	0	1	0	1	0	0	0	0
Zotu2964	0	6	1	0	0	7	0	0	0	0
Zotu3483	0	4	5	0	0	5	4	0	0	4
Zotu2749	0	4	0	0	7	1	0	34	3	11
Zotu3328	0	2	0	0	2	3	1	23	4	8
Zotu9	0	1	2	4	4021	316	83	6	58	512
Zotu29	0	1	0	2	1514	6	7	4	7	429
Zotu867	0	12	0	19	1	29	0	0	0	0
Zotu4524	0	3	0	0	0	21	0	0	0	0
Zotu3333	0	2	8	1	0	10	2	0	3	7
Zotu3428	0	2	0	3	1	2	0	0	10	1
Zotu1093	0	3	0	2	0	47	0	0	0	0
Zotu1779	0	2	0	1	1	31	12	0	0	0
Zotu2780	0	3	6	0	0	14	0	0	0	0
Zotu240	0	1	0	4	19	0	11	137	1	61
Zotu4077	0	1	0	0	9	3	2	0	0	0
Zotu103	0	8	0	505	0	0	0	0	0	0
Zotu4082	0	1	0	3	1	2	3	5	0	9
Zotu2945	0	5	1	1	4	0	0	0	16	3
Zotu3383	0	1	0	13	0	0	0	0	0	0
Zotu215	0	2	0	6	7	88	89	10	6	55
Zotu3415	0	2	1	0	1	23	1	0	0	0
Zotu4503	0	1	0	2	3	0	4	0	7	2
Zotu1977	0	1	0	2	3	4	5	0	0	18
Zotu3798	0	4	0	3	4	2	4	0	2	9
Zotu1707	0	4	0	34	0	1	0	0	4	0
Zotu3993	0	2	0	0	2	5	0	0	0	0
Zotu2953	0	2	0	1	0	0	0	15	0	9
Zotu284	0	1	1	1	2	117	3	0	16	44
Zotu3806	0	3	0	1	1	4	9	0	2	9
Zotu2998	0	8	3	2	0	12	3	0	0	2
Zotu2959	0	3	0	1	4	3	4	7	14	10
Zotu408	0	9	0	105	3	1	3	0	0	0
Zotu4311	0	1	0	6	11	3	5	5	3	1
Zotu2261	0	13	3	0	1	16	2	1	3	2
Zotu4054	0	1	0	2	4	5	1	2	1	15
Zotu20	0	1	37	15	1115	5	418	16	607	4
Zotu2743	0	2	1	5	4	6	1	0	2	11
Zotu1211	0	2	19	0	4	13	0	0	4	0
Zotu2501	0	4	0	5	2	8	2	2	11	5
Zotu427	0	4	0	122	0	3	2	0	2	0
Zotu2620	0	1	0	6	0	2	6	0	11	14
Zotu268	0	5	0	6	5	29	18	40	6	122
Zotu2969	0	5	2	1	2	1	0	0	8	2
Zotu3244	0	3	0	9	10	9	7	0	3	0
Zotu4304	0	1	0	2	9	7	5	0	4	6
Zotu4592	0	2	0	0	0	1	0	10	0	0
Zotu1993	0	2	0	0	7	0	11	2	10	5
Zotu1892	0	1	0	4	1	39	6	0	2	0
Zotu3949	0	2	0	0	1	0	5	0	0	9
Zotu219	0	1	0	214	0	0	0	0	0	0
Zotu479	0	1	0	2	0	2	15	43	0	48
Zotu2360	0	2	0	4	1	33	0	0	0	0
Zotu2661	0	2	0	0	3	0	6	8	2	11
Zotu4189	0	2	0	0	0	0	0	0	8	1
Zotu360	0	1	0	18	7	3	122	0	7	0
Zotu3354	0	2	0	13	1	2	0	0	0	0
Zotu2909	0	4	0	0	8	17	0	0	2	6
Zotu2610	0	2	1	1	1	3	0	0	9	0
Zotu4432	0	6	0	0	0	5	0	0	0	0
Zotu864	0	1	1	1	20	18	14	16	7	21
Zotu4370	0	1	0	0	0	0	1	6	2	0
Zotu3743	0	5	0	4	1	6	0	0	0	0
Zotu2012	0	3	1	0	7	13	2	17	24	5
Zotu2591	0	2	0	0	0	0	1	15	0	1
Zotu1713	0	5	0	11	1	1	5	22	2	3
Zotu4384	0	1	0	0	0	0	1	5	2	0
Zotu140	0	1	0	0	1	60	45	12	40	183
Zotu1217	0	6	28	2	2	10	0	0	2	0
Zotu1664	0	2	0	0	2	33	1	0	0	0
Zotu3767	0	4	5	0	1	13	0	0	6	0
Zotu4276	0	7	0	6	15	2	0	0	17	0
Zotu1737	0	1	0	0	0	1	0	17	4	6
Zotu4085	0	2	0	0	1	0	0	9	0	1
Zotu1316	0	3	18	31	1	3	1	0	0	0
Zotu2263	0	2	2	3	7	7	0	0	0	0
Zotu4336	0	3	6	0	2	3	0	0	0	0
Zotu2188	0	1	2	0	3	24	0	0	0	0
Zotu3643	0	8	0	0	3	0	0	0	0	0
Zotu919	0	3	0	2	3	1	1	17	14	39
Zotu1566	0	5	0	5	1	56	0	0	0	0
Zotu2904	0	3	0	0	0	10	0	7	0	2
Zotu1072	0	2	0	4	24	0	3	5	2	32
Zotu750	0	3	0	4	15	17	19	15	6	28
Zotu797	0	1	1	2	11	27	9	10	13	10
Zotu3128	0	3	0	1	2	3	4	8	1	5
Zotu688	0	1	0	1	1	62	0	0	0	0
Zotu4564	0	1	0	3	0	0	3	38	0	1
Zotu1738	0	3	1	0	11	15	1	0	4	1
Zotu2165	0	3	0	0	0	0	0	9	0	16
Zotu1341	0	2	1	0	2	8	14	42	0	8
Zotu3096	0	1	0	9	2	2	11	58	0	10
Zotu2728	0	4	0	0	0	1	2	12	7	5
Zotu1035	0	6	0	1	4	28	0	0	1	11
Zotu473	0	2	0	3	6	31	5	0	4	73
Zotu657	0	3	0	14	17	5	12	0	10	11
Zotu2244	0	2	0	0	1	2	5	1	3	23
Zotu3423	0	2	0	8	4	0	0	0	0	0
Zotu37	0	1	0	1	0	6	2	6	0	1401
Zotu2291	0	1	0	0	1	0	1	11	0	11
Zotu3786	0	2	16	1	17	11	2	4	7	1
Zotu684	0	1	0	0	77	1	0	0	1	0
Zotu327	0	1	0	0	1	4	16	126	3	8
Zotu1762	0	1	0	2	17	9	0	0	5	0
Zotu1054	0	2	0	4	11	3	1	19	14	26
Zotu1565	0	1	0	2	29	12	0	0	0	0
Zotu541	0	1	0	1	1	3	7	55	15	10
Zotu2047	0	1	0	0	1	0	6	18	3	11
Zotu4244	0	1	1	0	7	2	1	0	1	0
Zotu230	0	3	4	14	172	9	20	0	2	2
Zotu3976	0	2	0	0	0	10	0	0	0	0
Zotu4444	0	1	0	1	8	5	0	8	2	0
Zotu2408	0	1	0	4	4	14	2	0	0	2
Zotu3391	0	4	0	4	3	12	2	0	0	0
Zotu3929	0	1	0	4	17	11	0	0	0	0
Zotu3919	0	2	0	0	0	10	0	0	0	0
Zotu694	0	2	0	2	42	37	19	0	2	2
Zotu2509	0	3	0	4	16	0	0	0	0	0
Zotu3827	0	1	0	6	7	0	0	0	0	0
Zotu4510	0	1	0	0	0	15	1	0	0	0
Zotu642	0	1	0	0	7	1	6	3	36	35
Zotu4064	0	13	2	9	1	6	2	0	1	0
Zotu718	0	1	1	1	2	2	7	49	14	14
Zotu4115	0	1	0	1	5	11	22	16	2	27
Zotu3014	0	1	0	1	0	0	3	18	0	5
Zotu3613	0	2	0	3	0	4	1	10	0	0
Zotu3741	0	4	0	0	12	0	0	0	0	0
Zotu1374	0	2	0	1	1	2	5	6	2	18
Zotu475	0	1	0	1	7	86	16	0	2	8
Zotu3516	0	1	0	0	0	0	7	0	2	24
Zotu2337	0	1	0	2	0	0	2	17	0	1
Zotu1471	0	3	0	0	4	7	1	0	32	0
Zotu1174	0	3	0	5	16	9	10	0	1	20
Zotu168	0	2	0	7	5	258	41	3	1	3
Zotu4553	0	1	0	1	0	1	3	15	3	2
Zotu1450	0	1	28	3	0	0	0	0	0	0
Zotu698	0	1	2	0	3	78	0	0	0	5
Zotu3530	0	4	0	0	0	11	0	0	0	0
Zotu3520	0	1	0	0	0	16	0	0	0	0
Zotu3175	0	1	0	0	2	20	8	13	8	4
Zotu4145	0	1	0	1	26	2	0	0	0	0
Zotu1381	0	1	0	2	0	0	39	0	0	0
Zotu635	0	1	0	0	10	15	14	6	0	73
Zotu31	0	1	0	5	16	3	8	1494	5	307
Zotu517	0	2	3	0	58	51	7	0	13	0
Zotu673	0	1	0	0	8	5	8	66	12	24
Zotu899	0	1	0	10	35	20	25	4	0	3
Zotu835	0	2	0	3	13	25	17	2	8	11
Zotu225	0	2	0	38	188	23	0	0	1	0
Zotu2735	0	1	2	1	0	7	0	0	4	0
Zotu1052	0	2	0	19	9	1	26	0	6	20
Zotu976	0	1	0	22	4	5	8	52	6	59
Zotu2446	0	1	0	0	2	0	3	1	5	10
Zotu4354	0	1	0	3	5	4	2	5	2	0
Zotu364	0	1	1	5	16	14	0	0	16	98
Zotu3044	0	1	0	1	0	0	2	7	2	5
Zotu486	0	2	0	20	5	3	5	26	2	58
Zotu1721	0	1	0	1	2	29	16	13	0	1
Zotu316	0	1	0	6	0	0	4	112	8	53
Zotu3745	0	2	0	0	1	3	0	5	3	0
Zotu3561	0	2	0	0	0	0	2	8	0	0
Zotu604	0	1	0	0	2	0	12	18	10	41
Zotu82	0	1	656	38	2	12	8	0	1	3
Zotu629	0	1	0	14	8	4	0	0	5	53
Zotu1344	0	1	0	3	7	0	1	0	8	25
Zotu3761	0	1	0	1	4	1	5	0	4	6
Zotu3135	0	1	0	0	0	0	0	9	0	8
Zotu625	0	1	0	16	9	0	11	0	18	35
Zotu4422	0	2	0	3	5	2	0	0	0	0
Zotu399	0	2	0	7	50	26	25	7	38	16
Zotu1978	0	1	1	5	2	32	6	3	2	5
Zotu2269	0	1	0	18	8	0	0	0	3	0
Zotu3498	0	4	0	2	0	0	0	16	1	0
Zotu1827	0	2	1	24	3	2	0	0	0	0
Zotu814	0	1	0	15	0	33	1	4	46	0
Zotu232	0	2	0	3	29	71	73	25	12	12
Zotu3225	0	1	0	2	1	3	1	22	0	0
Zotu3624	0	1	0	0	6	7	4	0	2	5
Zotu3243	0	2	0	1	21	4	1	5	2	0
Zotu938	0	3	0	0	65	0	0	0	0	0
Zotu794	0	5	1	2	12	15	30	0	7	6
Zotu3982	0	1	0	0	2	15	0	0	0	0
Zotu3651	0	1	0	0	0	17	0	0	0	0
Zotu2257	0	1	2	0	11	25	0	0	5	0
Zotu1482	0	2	4	0	8	3	4	0	11	11
Zotu3073	0	1	19	1	0	0	0	0	0	0
Zotu4250	0	2	0	0	5	6	5	2	0	2
Zotu3447	0	5	12	1	0	9	0	0	0	0
Zotu3079	0	1	6	1	1	1	0	7	0	2
Zotu1221	0	1	0	7	10	4	19	0	1	8
Zotu540	0	1	0	7	12	4	62	1	14	6
Zotu1536	0	1	0	8	0	0	0	17	0	9
Zotu2962	0	2	0	0	0	15	0	0	0	0
Zotu3623	0	1	0	0	0	3	1	15	0	0
Zotu4487	0	1	11	0	0	0	0	0	0	0
Zotu929	0	1	0	3	13	43	0	0	0	0
Zotu4484	0	1	0	1	5	12	3	1	7	2
Zotu944	0	2	0	3	9	6	14	17	1	19
Zotu3821	0	1	0	0	9	5	0	0	3	0
Zotu756	0	7	0	1	1	1	74	0	1	2
Zotu533	0	1	0	0	1	0	6	0	0	115
Zotu3264	0	2	10	7	0	1	0	0	0	0
Zotu1253	0	2	0	2	3	1	2	0	5	37
Zotu1012	0	1	0	0	0	58	0	0	0	0
Zotu2426	0	1	16	0	0	0	0	0	0	0
Zotu2718	0	2	0	2	3	0	7	0	5	11
Zotu128	0	2	0	0	37	6	27	21	131	183
Zotu113	0	2	0	3	2	0	7	291	0	181
Zotu2366	0	2	2	5	7	28	3	4	6	4
Zotu2915	0	2	0	0	11	10	0	0	15	0
Zotu3444	0	1	0	0	0	0	0	12	0	1
Zotu2430	0	1	0	0	1	23	0	0	0	0
Zotu2824	0	1	0	1	16	3	0	0	0	0
Zotu504	0	1	0	1	0	0	0	82	2	14
Zotu465	0	2	2	3	15	97	0	0	0	0
Zotu182	0	1	0	26	6	6	73	32	122	29
Zotu2162	0	1	0	0	0	1	3	27	0	6
Zotu869	0	2	0	8	22	14	4	1	0	23
Zotu3649	0	1	0	1	1	8	23	24	5	12
Zotu4084	0	1	4	0	2	26	0	0	0	0
Zotu746	0	1	0	61	0	0	0	0	0	0
Zotu3616	0	1	1	0	3	6	0	1	1	0
Zotu244	0	2	0	6	1	0	2	221	0	41
Zotu4213	0	1	9	0	3	1	2	0	2	0
Zotu1387	0	2	0	1	6	40	2	0	0	0
Zotu179	0	1	3	7	263	0	10	0	0	1
Zotu281	0	2	0	9	5	0	34	79	3	74
Zotu3908	0	2	0	9	0	0	0	0	0	0
Zotu3382	0	2	0	0	0	2	9	5	7	1
Zotu1584	0	1	0	2	6	0	26	0	6	6
Zotu4074	0	1	1	8	0	0	0	0	0	0
Zotu2777	0	1	0	4	1	22	0	0	0	0
Zotu2175	0	2	0	1	0	0	4	26	2	17
Zotu659	0	1	0	0	4	1	92	0	5	1
Zotu1380	0	1	37	0	6	8	2	0	0	0
Zotu1259	0	1	0	4	3	9	5	5	5	25
Zotu2647	0	1	0	0	0	0	0	7	10	0
Zotu5	0	1	10742	0	9	0	0	0	0	3
Zotu3200	0	2	0	0	16	11	0	0	4	22
Zotu1286	0	1	40	0	0	0	0	0	0	0
Zotu3612	0	2	0	0	0	7	4	0	8	4
Zotu2452	0	1	0	0	0	3	0	7	0	11
Zotu3388	0	1	0	0	0	0	16	0	0	0
Zotu4375	0	1	0	0	0	0	19	16	1	25
Zotu2358	0	1	0	0	0	0	1	0	13	5
Zotu1309	0	1	0	0	9	3	47	0	1	0
Zotu4142	0	1	1	0	0	10	3	0	2	12
Zotu742	0	1	73	0	0	0	0	0	0	0
Zotu705	0	1	0	4	0	0	1	64	0	1
Zotu4098	0	1	1	1	3	9	1	0	3	0
Zotu4424	0	1	1	0	9	5	0	0	0	0
Zotu98	0	1	0	0	0	1	0	507	0	0
Zotu2725	0	1	0	0	0	0	0	23	0	1
Zotu2576	0	1	0	2	1	0	0	19	0	0
Zotu3434	0	1	0	0	3	4	4	4	2	2
Zotu2016	0	1	24	0	0	1	0	0	0	0
Zotu2378	0	1	0	9	1	0	1	31	0	8
Zotu3639	0	1	0	1	5	13	1	0	2	0
Zotu752	0	1	0	0	2	35	13	1	10	15
Zotu2593	0	1	0	0	9	2	1	6	10	7
Zotu365	0	1	0	7	6	0	44	48	0	57
Zotu2886	0	1	0	0	0	0	1	16	0	0
Zotu2355	0	1	0	17	19	0	1	0	0	0
Zotu2295	0	1	0	2	5	6	6	0	27	5
Zotu998	0	1	0	1	5	49	0	0	0	0
Zotu2066	0	1	0	0	0	0	0	3	11	4
Zotu8	0	0	4840	0	1	55	1	0	0	0
Zotu70	0	0	414	6	299	8	42	0	3	0
Zotu1556	0	0	31	0	0	0	1	0	0	0
Zotu32	0	0	1296	259	26	0	98	0	52	1
Zotu53	0	0	374	127	174	4	472	10	76	0
Zotu4075	0	0	10	0	0	0	0	0	0	0
Zotu1947	0	0	34	1	0	1	0	0	0	0
Zotu1109	0	0	52	2	1	2	0	2	0	1
Zotu2933	0	0	1	1	2	10	2	0	3	8
Zotu2284	0	0	4	0	7	2	2	0	5	0
Zotu3114	0	0	4	1	0	4	6	11	5	4
Zotu65	0	0	55	655	10	0	2	0	70	2
Zotu1461	0	0	41	0	0	0	0	0	0	0
Zotu279	0	0	101	0	26	0	62	0	14	0
Zotu1872	0	0	3	0	0	28	6	0	5	0
Zotu617	0	0	82	0	5	0	5	0	4	0
Zotu1020	0	0	1	10	41	0	1	0	4	0
Zotu3160	0	0	12	0	0	0	0	0	0	0
Zotu1768	0	0	28	0	0	0	0	0	0	0
Zotu989	0	0	49	0	0	0	0	0	0	0
Zotu3460	0	0	18	0	0	0	0	0	0	0
Zotu3927	0	0	6	1	0	24	0	0	2	0
Zotu4576	0	0	13	0	0	2	0	1	0	0
Zotu2106	0	0	15	1	0	0	24	0	0	0
Zotu1600	0	0	3	1	0	40	0	0	0	0
Zotu1550	0	0	7	0	11	7	2	0	7	0
Zotu1696	0	0	35	0	0	0	0	0	0	0
Zotu622	0	0	79	1	3	0	0	0	0	0
Zotu3652	0	0	13	0	0	0	0	0	0	0
Zotu277	0	0	15	0	175	1	0	0	0	2
Zotu2258	0	0	2	2	0	0	3	0	21	13
Zotu466	0	0	16	2	60	0	27	0	2	0
Zotu4233	0	0	1	6	3	6	4	3	8	7
Zotu4207	0	0	3	0	0	4	7	0	3	1
Zotu846	0	0	62	0	0	0	0	0	0	0
Zotu4452	0	0	1	0	1	0	0	0	8	2
Zotu4549	0	0	7	0	1	10	0	0	0	0
Zotu3842	0	0	9	0	5	3	0	0	0	0
Zotu2138	0	0	5	0	19	2	3	0	0	0
Zotu3994	0	0	11	0	0	0	0	0	0	0
Zotu974	0	0	8	0	35	4	3	0	2	0
Zotu2150	0	0	6	0	17	0	0	0	0	0
Zotu2745	0	0	34	0	0	0	0	0	0	0
Zotu4105	0	0	11	0	0	0	0	0	0	0
Zotu52	0	0	12	6	777	1	82	4	249	22
Zotu263	0	0	4	0	0	0	189	0	0	0
Zotu2737	0	0	1	2	20	3	0	0	0	0
Zotu2704	0	0	18	0	0	0	0	0	0	0
Zotu3129	0	0	12	0	5	0	0	0	0	0
Zotu2444	0	0	2	9	16	0	7	0	0	0
Zotu3952	0	0	23	0	0	0	0	0	0	0
Zotu1475	0	0	1	6	6	10	10	17	4	13
Zotu310	0	0	14	2	6	0	86	0	57	1
Zotu3659	0	0	1	0	0	0	3	14	0	1
Zotu2760	0	0	1	0	18	1	1	0	3	0
Zotu1757	0	0	17	0	7	7	6	0	3	0
Zotu4135	0	0	18	0	0	0	0	0	0	0
Zotu2547	0	0	3	0	12	0	0	0	16	1
Zotu3078	0	0	2	0	1	18	3	0	2	0
Zotu1733	0	0	11	3	8	2	15	0	2	0
Zotu3195	0	0	1	0	1	0	5	10	4	2
Zotu2889	0	0	15	0	0	0	0	0	0	0
Zotu139	0	0	14	137	87	5	9	0	118	0
Zotu3214	0	0	1	0	0	12	10	0	13	0
Zotu3599	0	0	2	2	6	0	3	0	1	0
Zotu2191	0	0	9	5	9	0	12	0	8	0
Zotu1929	0	0	6	3	28	9	1	0	3	0
Zotu438	0	0	1	0	1	118	0	0	1	0
Zotu374	0	0	27	90	25	4	0	0	1	0
Zotu773	0	0	1	0	0	0	0	0	0	63
Zotu1114	0	0	3	0	2	14	13	2	9	6
Zotu485	0	0	1	2	2	101	1	0	10	0
Zotu3653	0	0	4	2	0	1	1	0	0	20
Zotu4496	0	0	2	11	0	4	0	0	0	0
Zotu2894	0	0	6	0	3	19	1	0	3	0
Zotu3615	0	0	13	0	0	0	0	0	0	0
Zotu430	0	0	1	3	22	39	19	10	10	40
Zotu2727	0	0	2	1	2	4	3	0	4	13
Zotu1372	0	0	1	2	6	10	8	1	1	31
Zotu780	0	0	4	2	41	3	23	0	5	0
Zotu2528	0	0	18	0	0	0	0	0	0	0
Zotu510	0	0	2	2	68	15	41	0	5	0
Zotu3577	0	0	2	1	1	0	15	0	1	19
Zotu3009	0	0	13	0	0	0	0	0	0	0
Zotu2624	0	0	1	7	0	5	4	25	12	13
Zotu3105	0	0	2	1	4	1	15	0	1	0
Zotu2035	0	0	2	0	3	25	0	0	0	0
Zotu2055	0	0	1	46	0	0	0	0	0	0
Zotu4451	0	0	1	0	0	0	0	11	0	5
Zotu3344	0	0	4	3	1	2	3	0	16	0
Zotu4477	0	0	5	0	0	9	0	0	1	0
Zotu2912	0	0	1	0	0	1	0	0	1	20
Zotu2457	0	0	3	19	0	0	0	0	0	0
Zotu2751	0	0	2	1	0	1	13	0	1	1
Zotu395	0	0	2	8	90	6	4	0	14	0
Zotu4335	0	0	2	3	6	3	7	1	4	20
Zotu439	0	0	9	2	1	0	93	0	2	0
Zotu736	0	0	1	0	67	1	0	0	0	0
Zotu26	0	0	8	7	1845	0	0	0	2	25
Zotu1848	0	0	2	2	8	14	8	0	9	2
Zotu4342	0	0	1	1	3	13	0	0	0	0
Zotu158	0	0	1	23	185	12	111	27	1	2
Zotu437	0	0	2	7	13	17	20	53	4	63
Zotu4589	0	0	1	2	1	3	2	0	4	5
Zotu349	0	0	1	1	5	13	40	8	27	67
Zotu576	0	0	1	8	1	8	34	6	6	41
Zotu1849	0	0	3	2	8	6	4	10	3	14
Zotu745	0	0	1	0	63	0	0	2	0	0
Zotu4252	0	0	2	0	0	5	2	0	5	0
Zotu3258	0	0	1	1	0	14	0	0	2	0
Zotu2538	0	0	1	1	6	17	3	5	2	2
Zotu3781	0	0	1	0	0	0	7	0	4	0
Zotu4351	0	0	4	0	10	0	0	0	0	0
Zotu1896	0	0	1	9	37	26	11	1	2	14
Zotu2994	0	0	1	0	0	6	8	0	1	3
Zotu3273	0	0	2	0	0	6	2	0	8	1
Zotu2325	0	0	4	0	25	7	0	2	0	0
Zotu2762	0	0	1	58	0	0	0	0	0	0
Zotu525	0	0	1	0	87	3	24	0	4	0
Zotu1576	0	0	2	5	7	17	5	0	10	0
Zotu2307	0	0	1	1	20	3	4	0	0	0
Zotu1134	0	0	2	0	42	0	2	0	0	0
Zotu677	0	0	1	4	16	9	11	9	17	37
Zotu3824	0	0	2	5	0	10	0	0	0	0
Zotu3818	0	0	2	0	1	0	14	0	0	0
Zotu1027	0	0	1	34	1	3	6	21	5	19
Zotu2863	0	0	1	0	5	13	1	0	0	0
Zotu1075	0	0	1	2	20	1	22	0	3	0
Zotu2497	0	0	1	0	1	8	3	0	18	2
Zotu3022	0	0	1	1	7	11	4	9	10	6
Zotu3401	0	0	1	0	0	21	9	0	4	0
Zotu3723	0	0	1	12	0	1	0	0	0	0
Zotu3747	0	0	1	1	1	17	9	2	11	2
Zotu2893	0	0	1	0	4	12	0	0	0	0
Zotu925	0	0	2	0	40	0	11	0	2	0
Zotu3065	0	0	1	0	0	0	20	0	0	0
Zotu2901	0	0	1	0	19	0	0	0	0	0
Zotu1594	0	0	1	0	0	10	1	0	9	20
Zotu2372	0	0	1	0	0	1	0	12	0	6
Zotu4378	0	0	1	0	0	9	0	0	0	0
Zotu664	0	0	1	0	0	76	1	0	0	0
Zotu247	0	0	1	0	0	4	2	0	31	169
Zotu2816	0	0	1	4	2	1	8	6	3	19
Zotu2015	0	0	1	0	0	26	1	0	2	4
Zotu2858	0	0	1	0	1	1	6	6	15	2
Zotu1392	0	0	1	0	42	0	0	0	0	0
Zotu892	0	0	0	17	1	0	14	4	21	10
Zotu234	0	0	0	21	6	0	45	13	0	135
Zotu48	0	0	0	1183	10	0	0	0	0	0
Zotu3168	0	0	0	7	3	2	14	0	1	0
Zotu304	0	0	0	100	77	3	2	0	0	0
Zotu775	0	0	0	69	0	3	0	0	0	0
Zotu2732	0	0	0	20	0	0	0	0	0	0
Zotu1506	0	0	0	4	0	0	2	10	3	26
Zotu2050	0	0	0	11	0	0	6	9	0	3
Zotu1571	0	0	0	2	0	0	7	26	0	7
Zotu191	0	0	0	257	0	0	0	0	0	0
Zotu1041	0	0	0	2	2	6	11	0	1	33
Zotu3461	0	0	0	10	0	0	1	0	0	0
Zotu1616	0	0	0	2	0	0	3	39	0	16
Zotu2381	0	0	0	1	0	8	0	3	0	14
Zotu257	0	0	0	151	0	24	8	23	2	1
Zotu2526	0	0	0	8	3	1	34	0	0	3
Zotu586	0	0	0	13	13	4	13	10	0	49
Zotu445	0	0	0	69	33	0	8	0	1	0
Zotu1266	0	0	0	2	0	0	19	8	0	11
Zotu398	0	0	0	3	5	1	2	116	2	18
Zotu405	0	0	0	12	47	19	5	14	14	29
Zotu1303	0	0	0	47	0	0	0	0	0	0
Zotu452	0	0	0	2	0	0	0	18	0	95
Zotu1863	0	0	0	11	23	1	2	0	10	0
Zotu2695	0	0	0	2	0	0	0	29	1	3
Zotu1395	0	0	0	44	1	0	1	0	0	0
Zotu650	0	0	0	35	8	1	0	0	0	49
Zotu2861	0	0	0	2	0	1	0	0	14	12
Zotu111	0	0	0	1	2	14	6	3	29	407
Zotu3826	0	0	0	2	2	1	20	0	2	3
Zotu3198	0	0	0	6	0	0	0	14	0	11
Zotu359	0	0	0	31	66	0	26	0	1	15
Zotu403	0	0	0	10	88	35	5	0	2	0
Zotu1237	0	0	0	42	0	2	0	0	0	0
Zotu661	0	0	0	28	0	0	62	0	1	0
Zotu2992	0	0	0	13	1	4	0	0	0	0
Zotu1046	0	0	0	51	0	0	0	0	0	0
Zotu1634	0	0	0	3	0	0	2	0	1	35
